NTAX,STRHT,SRATE,NCHR,REPL,MTHD,DOLLO
model,200,2000000,0.000001,50000,24,dollo-cdp-fast,90655
model,200,2000000,0.000001,50000,24,paup-dollo-fast-hsearch-first,90672
model,200,2000000,0.000001,50000,24,paup-dollo-hsearch-first,90655
model,200,2000000,0.000001,50000,25,dollo-cdp-fast,91722
model,200,2000000,0.000001,50000,25,paup-dollo-fast-hsearch-first,91750
model,200,2000000,0.000001,50000,25,paup-dollo-hsearch-first,91722
model,200,2000000,0.000001,5000,02,dollo-cdp-fast,9003
model,200,2000000,0.000001,5000,02,paup-dollo-fast-hsearch-first,9004
model,200,2000000,0.000001,5000,02,paup-dollo-hsearch-first,9001
model,200,2000000,0.000001,5000,03,dollo-cdp-fast,9375
model,200,2000000,0.000001,5000,03,paup-dollo-fast-hsearch-first,9375
model,200,2000000,0.000001,5000,03,paup-dollo-hsearch-first,9374
model,200,2000000,0.000001,5000,04,dollo-cdp-fast,8975
model,200,2000000,0.000001,5000,04,paup-dollo-fast-hsearch-first,8976
model,200,2000000,0.000001,5000,04,paup-dollo-hsearch-first,8973
model,200,2000000,0.000001,5000,05,dollo-cdp-fast,8588
model,200,2000000,0.000001,5000,05,paup-dollo-fast-hsearch-first,8589
model,200,2000000,0.000001,5000,05,paup-dollo-hsearch-first,8588
model,200,2000000,0.000001,5000,06,dollo-cdp-fast,8867
model,200,2000000,0.000001,5000,06,paup-dollo-fast-hsearch-first,8871
model,200,2000000,0.000001,5000,06,paup-dollo-hsearch-first,8867
model,200,2000000,0.000001,5000,07,dollo-cdp-fast,8609
model,200,2000000,0.000001,5000,07,paup-dollo-fast-hsearch-first,8611
model,200,2000000,0.000001,5000,07,paup-dollo-hsearch-first,8609
model,200,2000000,0.000001,5000,08,dollo-cdp-fast,8813
model,200,2000000,0.000001,5000,08,paup-dollo-fast-hsearch-first,8813
model,200,2000000,0.000001,5000,08,paup-dollo-hsearch-first,8813
model,200,2000000,0.000001,5000,09,dollo-cdp-fast,9297
model,200,2000000,0.000001,5000,09,paup-dollo-fast-hsearch-first,9298
model,200,2000000,0.000001,5000,09,paup-dollo-hsearch-first,9297
model,200,2000000,0.000001,5000,10,dollo-cdp-fast,8848
model,200,2000000,0.000001,5000,10,paup-dollo-fast-hsearch-first,8849
model,200,2000000,0.000001,5000,10,paup-dollo-hsearch-first,8848
model,200,2000000,0.000001,5000,11,dollo-cdp-fast,8444
model,200,2000000,0.000001,5000,11,paup-dollo-fast-hsearch-first,8445
model,200,2000000,0.000001,5000,11,paup-dollo-hsearch-first,8444
model,200,2000000,0.000001,5000,12,dollo-cdp-fast,9145
model,200,2000000,0.000001,5000,12,paup-dollo-fast-hsearch-first,9146
model,200,2000000,0.000001,5000,12,paup-dollo-hsearch-first,9145
model,200,2000000,0.000001,5000,13,dollo-cdp-fast,9321
model,200,2000000,0.000001,5000,13,paup-dollo-fast-hsearch-first,9321
model,200,2000000,0.000001,5000,13,paup-dollo-hsearch-first,9319
model,200,2000000,0.000001,5000,14,dollo-cdp-fast,8602
model,200,2000000,0.000001,5000,14,paup-dollo-fast-hsearch-first,8604
model,200,2000000,0.000001,5000,14,paup-dollo-hsearch-first,8601
model,200,2000000,0.000001,5000,15,dollo-cdp-fast,9118
model,200,2000000,0.000001,5000,15,paup-dollo-fast-hsearch-first,9118
model,200,2000000,0.000001,5000,15,paup-dollo-hsearch-first,9118
model,200,2000000,0.000001,5000,16,dollo-cdp-fast,8461
model,200,2000000,0.000001,5000,16,paup-dollo-fast-hsearch-first,8463
model,200,2000000,0.000001,5000,16,paup-dollo-hsearch-first,8461
model,200,2000000,0.000001,5000,17,dollo-cdp-fast,8596
model,200,2000000,0.000001,5000,17,paup-dollo-fast-hsearch-first,8597
model,200,2000000,0.000001,5000,17,paup-dollo-hsearch-first,8596
model,200,2000000,0.000001,5000,18,dollo-cdp-fast,8788
model,200,2000000,0.000001,5000,18,paup-dollo-fast-hsearch-first,8790
model,200,2000000,0.000001,5000,18,paup-dollo-hsearch-first,8783
model,200,2000000,0.000001,5000,19,dollo-cdp-fast,9701
model,200,2000000,0.000001,5000,19,paup-dollo-fast-hsearch-first,9706
model,200,2000000,0.000001,5000,19,paup-dollo-hsearch-first,9701
model,200,2000000,0.000001,500,01,dollo-cdp-fast,800
model,200,2000000,0.000001,500,01,paup-dollo-fast-hsearch-first,800
model,200,2000000,0.000001,500,01,paup-dollo-hsearch-first,801
model,200,2000000,0.000001,5000,20,dollo-cdp-fast,8545
model,200,2000000,0.000001,5000,20,paup-dollo-fast-hsearch-first,8545
model,200,2000000,0.000001,5000,20,paup-dollo-hsearch-first,8535
model,200,2000000,0.000001,5000,21,dollo-cdp-fast,9310
model,200,2000000,0.000001,5000,21,paup-dollo-fast-hsearch-first,9311
model,200,2000000,0.000001,5000,21,paup-dollo-hsearch-first,9310
model,200,2000000,0.000001,5000,22,dollo-cdp-fast,9256
model,200,2000000,0.000001,5000,22,paup-dollo-fast-hsearch-first,9257
model,200,2000000,0.000001,5000,22,paup-dollo-hsearch-first,9256
model,200,2000000,0.000001,5000,23,dollo-cdp-fast,9215
model,200,2000000,0.000001,5000,23,paup-dollo-fast-hsearch-first,9217
model,200,2000000,0.000001,5000,23,paup-dollo-hsearch-first,9215
model,200,2000000,0.000001,5000,24,dollo-cdp-fast,8994
model,200,2000000,0.000001,5000,24,paup-dollo-fast-hsearch-first,8994
model,200,2000000,0.000001,5000,24,paup-dollo-hsearch-first,8994
model,200,2000000,0.000001,5000,25,dollo-cdp-fast,9034
model,200,2000000,0.000001,5000,25,paup-dollo-fast-hsearch-first,9035
model,200,2000000,0.000001,5000,25,paup-dollo-hsearch-first,9033
model,200,2000000,0.000001,500,02,dollo-cdp-fast,862
model,200,2000000,0.000001,500,02,paup-dollo-fast-hsearch-first,862
model,200,2000000,0.000001,500,02,paup-dollo-hsearch-first,861
model,200,2000000,0.000001,500,03,dollo-cdp-fast,816
model,200,2000000,0.000001,500,03,paup-dollo-fast-hsearch-first,816
model,200,2000000,0.000001,500,03,paup-dollo-hsearch-first,816
model,200,2000000,0.000001,500,04,dollo-cdp-fast,925
model,200,2000000,0.000001,500,04,paup-dollo-fast-hsearch-first,925
model,200,2000000,0.000001,500,04,paup-dollo-hsearch-first,925
model,200,2000000,0.000001,500,05,dollo-cdp-fast,753
model,200,2000000,0.000001,500,05,paup-dollo-fast-hsearch-first,753
model,200,2000000,0.000001,500,05,paup-dollo-hsearch-first,753
model,200,2000000,0.000001,500,06,dollo-cdp-fast,822
model,200,2000000,0.000001,500,06,paup-dollo-fast-hsearch-first,822
model,200,2000000,0.000001,500,06,paup-dollo-hsearch-first,822
model,200,2000000,0.000001,500,07,dollo-cdp-fast,732
model,200,2000000,0.000001,500,07,paup-dollo-fast-hsearch-first,732
model,200,2000000,0.000001,500,07,paup-dollo-hsearch-first,732
model,200,2000000,0.000001,500,08,dollo-cdp-fast,829
model,200,2000000,0.000001,500,08,paup-dollo-fast-hsearch-first,829
model,200,2000000,0.000001,500,08,paup-dollo-hsearch-first,830
model,200,2000000,0.000001,500,09,dollo-cdp-fast,838
model,200,2000000,0.000001,500,09,paup-dollo-fast-hsearch-first,838
model,200,2000000,0.000001,500,09,paup-dollo-hsearch-first,838
model,200,2000000,0.000001,500,10,dollo-cdp-fast,800
model,200,2000000,0.000001,500,10,paup-dollo-fast-hsearch-first,800
model,200,2000000,0.000001,500,10,paup-dollo-hsearch-first,800
model,200,2000000,0.000001,500,11,dollo-cdp-fast,767
model,200,2000000,0.000001,500,11,paup-dollo-fast-hsearch-first,767
model,200,2000000,0.000001,500,11,paup-dollo-hsearch-first,767
model,200,2000000,0.000001,500,12,dollo-cdp-fast,905
model,200,2000000,0.000001,500,12,paup-dollo-fast-hsearch-first,905
model,200,2000000,0.000001,500,12,paup-dollo-hsearch-first,905
model,200,2000000,0.000001,500,13,dollo-cdp-fast,886
model,200,2000000,0.000001,500,13,paup-dollo-fast-hsearch-first,886
model,200,2000000,0.000001,500,13,paup-dollo-hsearch-first,886
model,200,2000000,0.000001,500,14,dollo-cdp-fast,761
model,200,2000000,0.000001,500,14,paup-dollo-fast-hsearch-first,761
model,200,2000000,0.000001,500,14,paup-dollo-hsearch-first,761
model,200,2000000,0.000001,500,15,dollo-cdp-fast,833
model,200,2000000,0.000001,500,15,paup-dollo-fast-hsearch-first,833
model,200,2000000,0.000001,500,15,paup-dollo-hsearch-first,833
model,200,2000000,0.000001,500,16,dollo-cdp-fast,795
model,200,2000000,0.000001,500,16,paup-dollo-fast-hsearch-first,795
model,200,2000000,0.000001,500,16,paup-dollo-hsearch-first,795
model,200,2000000,0.000001,500,17,dollo-cdp-fast,754
model,200,2000000,0.000001,500,17,paup-dollo-fast-hsearch-first,754
model,200,2000000,0.000001,500,17,paup-dollo-hsearch-first,754
model,200,2000000,0.000001,500,18,dollo-cdp-fast,810
model,200,2000000,0.000001,500,18,paup-dollo-fast-hsearch-first,810
model,200,2000000,0.000001,500,18,paup-dollo-hsearch-first,810
model,200,2000000,0.000001,500,19,dollo-cdp-fast,869
model,200,2000000,0.000001,500,19,paup-dollo-fast-hsearch-first,869
model,200,2000000,0.000001,500,19,paup-dollo-hsearch-first,870
model,200,2000000,0.000001,500,20,dollo-cdp-fast,761
model,200,2000000,0.000001,500,20,paup-dollo-fast-hsearch-first,761
model,200,2000000,0.000001,500,20,paup-dollo-hsearch-first,761
model,200,2000000,0.000001,500,21,dollo-cdp-fast,880
model,200,2000000,0.000001,500,21,paup-dollo-fast-hsearch-first,880
model,200,2000000,0.000001,500,21,paup-dollo-hsearch-first,881
model,200,2000000,0.000001,500,22,dollo-cdp-fast,877
model,200,2000000,0.000001,500,22,paup-dollo-fast-hsearch-first,877
model,200,2000000,0.000001,500,22,paup-dollo-hsearch-first,877
model,200,2000000,0.000001,500,23,dollo-cdp-fast,873
model,200,2000000,0.000001,500,23,paup-dollo-fast-hsearch-first,873
model,200,2000000,0.000001,500,23,paup-dollo-hsearch-first,873
model,200,2000000,0.000001,500,24,dollo-cdp-fast,844
model,200,2000000,0.000001,500,24,paup-dollo-fast-hsearch-first,844
model,200,2000000,0.000001,500,24,paup-dollo-hsearch-first,844
model,200,2000000,0.000001,500,25,dollo-cdp-fast,834
model,200,2000000,0.000001,500,25,paup-dollo-fast-hsearch-first,834
model,200,2000000,0.000001,500,25,paup-dollo-hsearch-first,836
model,50,2000000,0.000001,10000,01,dollo-cdp-fast,15720
model,50,2000000,0.000001,10000,01,paup-dollo-fast-hsearch-first,15720
model,50,2000000,0.000001,10000,01,paup-dollo-hsearch-first,15720
model,50,2000000,0.000001,10000,02,dollo-cdp-fast,16416
model,50,2000000,0.000001,10000,02,paup-dollo-fast-hsearch-first,16432
model,50,2000000,0.000001,10000,02,paup-dollo-hsearch-first,16416
model,50,2000000,0.000001,10000,03,dollo-cdp-fast,18981
model,50,2000000,0.000001,10000,03,paup-dollo-fast-hsearch-first,18981
model,50,2000000,0.000001,10000,03,paup-dollo-hsearch-first,18981
model,50,2000000,0.000001,10000,04,dollo-cdp-fast,15993
model,50,2000000,0.000001,10000,04,paup-dollo-fast-hsearch-first,15993
model,50,2000000,0.000001,10000,04,paup-dollo-hsearch-first,15993
model,50,2000000,0.000001,10000,05,dollo-cdp-fast,16158
model,50,2000000,0.000001,10000,05,paup-dollo-fast-hsearch-first,16158
model,50,2000000,0.000001,10000,05,paup-dollo-hsearch-first,16158
model,50,2000000,0.000001,10000,06,dollo-cdp-fast,15371
model,50,2000000,0.000001,10000,06,paup-dollo-fast-hsearch-first,15371
model,50,2000000,0.000001,10000,06,paup-dollo-hsearch-first,15371
model,50,2000000,0.000001,10000,07,dollo-cdp-fast,15025
model,50,2000000,0.000001,10000,07,paup-dollo-fast-hsearch-first,15025
model,50,2000000,0.000001,10000,07,paup-dollo-hsearch-first,15025
model,50,2000000,0.000001,10000,08,dollo-cdp-fast,15528
model,50,2000000,0.000001,10000,08,paup-dollo-fast-hsearch-first,15528
model,50,2000000,0.000001,10000,08,paup-dollo-hsearch-first,15528
model,50,2000000,0.000001,10000,09,dollo-cdp-fast,15913
model,50,2000000,0.000001,10000,09,paup-dollo-fast-hsearch-first,15926
model,50,2000000,0.000001,10000,09,paup-dollo-hsearch-first,15913
model,50,2000000,0.000001,10000,10,dollo-cdp-fast,15188
model,50,2000000,0.000001,10000,10,paup-dollo-fast-hsearch-first,15188
model,50,2000000,0.000001,10000,10,paup-dollo-hsearch-first,15188
model,50,2000000,0.000001,10000,11,dollo-cdp-fast,16391
model,50,2000000,0.000001,10000,11,paup-dollo-fast-hsearch-first,16426
model,50,2000000,0.000001,10000,11,paup-dollo-hsearch-first,16391
model,50,2000000,0.000001,10000,12,dollo-cdp-fast,17768
model,50,2000000,0.000001,10000,12,paup-dollo-fast-hsearch-first,17822
model,50,2000000,0.000001,10000,12,paup-dollo-hsearch-first,17768
model,50,2000000,0.000001,10000,13,dollo-cdp-fast,14983
model,50,2000000,0.000001,10000,13,paup-dollo-fast-hsearch-first,14983
model,50,2000000,0.000001,10000,13,paup-dollo-hsearch-first,14983
model,50,2000000,0.000001,10000,14,dollo-cdp-fast,16478
model,50,2000000,0.000001,10000,14,paup-dollo-fast-hsearch-first,16486
model,50,2000000,0.000001,10000,14,paup-dollo-hsearch-first,16478
model,50,2000000,0.000001,10000,15,dollo-cdp-fast,17366
model,50,2000000,0.000001,10000,15,paup-dollo-fast-hsearch-first,17366
model,50,2000000,0.000001,10000,15,paup-dollo-hsearch-first,17366
model,50,2000000,0.000001,10000,16,dollo-cdp-fast,15749
model,50,2000000,0.000001,10000,16,paup-dollo-fast-hsearch-first,15749
model,50,2000000,0.000001,10000,16,paup-dollo-hsearch-first,15749
model,50,2000000,0.000001,10000,17,dollo-cdp-fast,16124
model,50,2000000,0.000001,10000,17,paup-dollo-fast-hsearch-first,16131
model,50,2000000,0.000001,10000,17,paup-dollo-hsearch-first,16124
model,50,2000000,0.000001,10000,18,dollo-cdp-fast,15482
model,50,2000000,0.000001,10000,18,paup-dollo-fast-hsearch-first,15486
model,50,2000000,0.000001,10000,18,paup-dollo-hsearch-first,15482
model,50,2000000,0.000001,10000,19,dollo-cdp-fast,15553
model,50,2000000,0.000001,10000,19,paup-dollo-fast-hsearch-first,15553
model,50,2000000,0.000001,10000,19,paup-dollo-hsearch-first,15553
model,50,2000000,0.000001,1000,01,dollo-cdp-fast,1544
model,50,2000000,0.000001,1000,01,paup-dollo-fast-hsearch-first,1544
model,50,2000000,0.000001,1000,01,paup-dollo-hsearch-first,1544
model,50,2000000,0.000001,10000,20,dollo-cdp-fast,16197
model,50,2000000,0.000001,10000,20,paup-dollo-fast-hsearch-first,16202
model,50,2000000,0.000001,10000,20,paup-dollo-hsearch-first,16197
model,50,2000000,0.000001,10000,21,dollo-cdp-fast,15480
model,50,2000000,0.000001,10000,21,paup-dollo-fast-hsearch-first,15480
model,50,2000000,0.000001,10000,21,paup-dollo-hsearch-first,15480
model,50,2000000,0.000001,10000,22,dollo-cdp-fast,15316
model,50,2000000,0.000001,10000,22,paup-dollo-fast-hsearch-first,15334
model,50,2000000,0.000001,10000,22,paup-dollo-hsearch-first,15316
model,50,2000000,0.000001,10000,23,dollo-cdp-fast,18173
model,50,2000000,0.000001,10000,23,paup-dollo-fast-hsearch-first,18189
model,50,2000000,0.000001,10000,23,paup-dollo-hsearch-first,18173
model,50,2000000,0.000001,10000,24,dollo-cdp-fast,14832
model,50,2000000,0.000001,10000,24,paup-dollo-fast-hsearch-first,14832
model,50,2000000,0.000001,10000,24,paup-dollo-hsearch-first,14832
model,50,2000000,0.000001,10000,25,dollo-cdp-fast,15732
model,50,2000000,0.000001,10000,25,paup-dollo-fast-hsearch-first,15733
model,50,2000000,0.000001,10000,25,paup-dollo-hsearch-first,15718
model,50,2000000,0.000001,1000,02,dollo-cdp-fast,1677
model,50,2000000,0.000001,1000,02,paup-dollo-fast-hsearch-first,1677
model,50,2000000,0.000001,1000,02,paup-dollo-hsearch-first,1677
model,50,2000000,0.000001,1000,03,dollo-cdp-fast,1867
model,50,2000000,0.000001,1000,03,paup-dollo-fast-hsearch-first,1869
model,50,2000000,0.000001,1000,03,paup-dollo-hsearch-first,1867
model,50,2000000,0.000001,1000,04,dollo-cdp-fast,1582
model,50,2000000,0.000001,1000,04,paup-dollo-fast-hsearch-first,1585
model,50,2000000,0.000001,1000,04,paup-dollo-hsearch-first,1582
model,50,2000000,0.000001,1000,05,dollo-cdp-fast,1608
model,50,2000000,0.000001,1000,05,paup-dollo-fast-hsearch-first,1608
model,50,2000000,0.000001,1000,05,paup-dollo-hsearch-first,1608
model,50,2000000,0.000001,1000,06,dollo-cdp-fast,1525
model,50,2000000,0.000001,1000,06,paup-dollo-fast-hsearch-first,1525
model,50,2000000,0.000001,1000,06,paup-dollo-hsearch-first,1525
model,50,2000000,0.000001,1000,07,dollo-cdp-fast,1537
model,50,2000000,0.000001,1000,07,paup-dollo-fast-hsearch-first,1537
model,50,2000000,0.000001,1000,07,paup-dollo-hsearch-first,1537
model,50,2000000,0.000001,1000,08,dollo-cdp-fast,1512
model,50,2000000,0.000001,1000,08,paup-dollo-fast-hsearch-first,1512
model,50,2000000,0.000001,1000,08,paup-dollo-hsearch-first,1512
model,50,2000000,0.000001,1000,09,dollo-cdp-fast,1575
model,50,2000000,0.000001,1000,09,paup-dollo-fast-hsearch-first,1577
model,50,2000000,0.000001,1000,09,paup-dollo-hsearch-first,1575
model,50,2000000,0.000001,1000,10,dollo-cdp-fast,1497
model,50,2000000,0.000001,1000,10,paup-dollo-fast-hsearch-first,1499
model,50,2000000,0.000001,1000,10,paup-dollo-hsearch-first,1497
model,50,2000000,0.000001,1000,11,dollo-cdp-fast,1559
model,50,2000000,0.000001,1000,11,paup-dollo-fast-hsearch-first,1564
model,50,2000000,0.000001,1000,11,paup-dollo-hsearch-first,1559
model,50,2000000,0.000001,1000,12,dollo-cdp-fast,1706
model,50,2000000,0.000001,1000,12,paup-dollo-fast-hsearch-first,1708
model,50,2000000,0.000001,1000,12,paup-dollo-hsearch-first,1706
model,50,2000000,0.000001,1000,13,dollo-cdp-fast,1507
model,50,2000000,0.000001,1000,13,paup-dollo-fast-hsearch-first,1507
model,50,2000000,0.000001,1000,13,paup-dollo-hsearch-first,1507
model,50,2000000,0.000001,1000,14,dollo-cdp-fast,1705
model,50,2000000,0.000001,1000,14,paup-dollo-fast-hsearch-first,1708
model,50,2000000,0.000001,1000,14,paup-dollo-hsearch-first,1705
model,50,2000000,0.000001,1000,15,dollo-cdp-fast,1723
model,50,2000000,0.000001,1000,15,paup-dollo-fast-hsearch-first,1723
model,50,2000000,0.000001,1000,15,paup-dollo-hsearch-first,1723
model,50,2000000,0.000001,1000,16,dollo-cdp-fast,1565
model,50,2000000,0.000001,1000,16,paup-dollo-fast-hsearch-first,1567
model,50,2000000,0.000001,1000,16,paup-dollo-hsearch-first,1565
model,50,2000000,0.000001,1000,17,dollo-cdp-fast,1620
model,50,2000000,0.000001,1000,17,paup-dollo-fast-hsearch-first,1620
model,50,2000000,0.000001,1000,17,paup-dollo-hsearch-first,1620
model,50,2000000,0.000001,1000,18,dollo-cdp-fast,1476
model,50,2000000,0.000001,1000,18,paup-dollo-fast-hsearch-first,1479
model,50,2000000,0.000001,1000,18,paup-dollo-hsearch-first,1476
model,50,2000000,0.000001,1000,19,dollo-cdp-fast,1529
model,50,2000000,0.000001,1000,19,paup-dollo-fast-hsearch-first,1529
model,50,2000000,0.000001,1000,19,paup-dollo-hsearch-first,1529
model,50,2000000,0.000001,1000,20,dollo-cdp-fast,1624
model,50,2000000,0.000001,1000,20,paup-dollo-fast-hsearch-first,1625
model,50,2000000,0.000001,1000,20,paup-dollo-hsearch-first,1624
model,50,2000000,0.000001,1000,21,dollo-cdp-fast,1526
model,50,2000000,0.000001,1000,21,paup-dollo-fast-hsearch-first,1526
model,50,2000000,0.000001,1000,21,paup-dollo-hsearch-first,1526
model,50,2000000,0.000001,1000,22,dollo-cdp-fast,1507
model,50,2000000,0.000001,1000,22,paup-dollo-fast-hsearch-first,1508
model,50,2000000,0.000001,1000,22,paup-dollo-hsearch-first,1507
model,50,2000000,0.000001,1000,23,dollo-cdp-fast,1807
model,50,2000000,0.000001,1000,23,paup-dollo-fast-hsearch-first,1809
model,50,2000000,0.000001,1000,23,paup-dollo-hsearch-first,1807
model,50,2000000,0.000001,1000,24,dollo-cdp-fast,1453
model,50,2000000,0.000001,1000,24,paup-dollo-fast-hsearch-first,1454
model,50,2000000,0.000001,1000,24,paup-dollo-hsearch-first,1453
model,50,2000000,0.000001,1000,25,dollo-cdp-fast,1579
model,50,2000000,0.000001,1000,25,paup-dollo-fast-hsearch-first,1584
model,50,2000000,0.000001,1000,25,paup-dollo-hsearch-first,1579
model,50,2000000,0.000001,50000,01,dollo-cdp-fast,79302
model,50,2000000,0.000001,50000,01,paup-dollo-fast-hsearch-first,79302
model,50,2000000,0.000001,50000,01,paup-dollo-hsearch-first,79302
model,50,2000000,0.000001,50000,02,dollo-cdp-fast,81259
model,50,2000000,0.000001,50000,02,paup-dollo-fast-hsearch-first,81264
model,50,2000000,0.000001,50000,02,paup-dollo-hsearch-first,81259
model,50,2000000,0.000001,50000,03,dollo-cdp-fast,94263
model,50,2000000,0.000001,50000,03,paup-dollo-fast-hsearch-first,94323
model,50,2000000,0.000001,50000,03,paup-dollo-hsearch-first,94263
model,50,2000000,0.000001,50000,04,dollo-cdp-fast,80343
model,50,2000000,0.000001,50000,04,paup-dollo-fast-hsearch-first,80370
model,50,2000000,0.000001,50000,04,paup-dollo-hsearch-first,80343
model,50,2000000,0.000001,50000,05,dollo-cdp-fast,81245
model,50,2000000,0.000001,50000,05,paup-dollo-fast-hsearch-first,81254
model,50,2000000,0.000001,50000,05,paup-dollo-hsearch-first,81245
model,50,2000000,0.000001,50000,06,dollo-cdp-fast,77248
model,50,2000000,0.000001,50000,06,paup-dollo-fast-hsearch-first,77248
model,50,2000000,0.000001,50000,06,paup-dollo-hsearch-first,77248
model,50,2000000,0.000001,50000,07,dollo-cdp-fast,75075
model,50,2000000,0.000001,50000,07,paup-dollo-fast-hsearch-first,75075
model,50,2000000,0.000001,50000,07,paup-dollo-hsearch-first,75075
model,50,2000000,0.000001,50000,08,dollo-cdp-fast,78564
model,50,2000000,0.000001,50000,08,paup-dollo-fast-hsearch-first,78564
model,50,2000000,0.000001,50000,08,paup-dollo-hsearch-first,78564
model,50,2000000,0.000001,50000,09,dollo-cdp-fast,79613
model,50,2000000,0.000001,50000,09,paup-dollo-fast-hsearch-first,79685
model,50,2000000,0.000001,50000,09,paup-dollo-hsearch-first,79613
model,50,2000000,0.000001,50000,10,dollo-cdp-fast,76087
model,50,2000000,0.000001,50000,10,paup-dollo-fast-hsearch-first,76087
model,50,2000000,0.000001,50000,10,paup-dollo-hsearch-first,76087
model,50,2000000,0.000001,50000,11,dollo-cdp-fast,81801
model,50,2000000,0.000001,50000,11,paup-dollo-fast-hsearch-first,81826
model,50,2000000,0.000001,50000,11,paup-dollo-hsearch-first,81801
model,50,2000000,0.000001,50000,12,dollo-cdp-fast,88969
model,50,2000000,0.000001,50000,12,paup-dollo-fast-hsearch-first,89042
model,50,2000000,0.000001,50000,12,paup-dollo-hsearch-first,88969
model,50,2000000,0.000001,50000,13,dollo-cdp-fast,74649
model,50,2000000,0.000001,50000,13,paup-dollo-fast-hsearch-first,74649
model,50,2000000,0.000001,50000,13,paup-dollo-hsearch-first,74649
model,50,2000000,0.000001,50000,14,dollo-cdp-fast,83182
model,50,2000000,0.000001,50000,14,paup-dollo-fast-hsearch-first,83247
model,50,2000000,0.000001,50000,14,paup-dollo-hsearch-first,83182
model,50,2000000,0.000001,50000,15,dollo-cdp-fast,86289
model,50,2000000,0.000001,50000,15,paup-dollo-fast-hsearch-first,86289
model,50,2000000,0.000001,50000,15,paup-dollo-hsearch-first,86289
model,50,2000000,0.000001,50000,16,dollo-cdp-fast,78500
model,50,2000000,0.000001,50000,16,paup-dollo-fast-hsearch-first,78500
model,50,2000000,0.000001,50000,16,paup-dollo-hsearch-first,78500
model,50,2000000,0.000001,50000,17,dollo-cdp-fast,80767
model,50,2000000,0.000001,50000,17,paup-dollo-fast-hsearch-first,80767
model,50,2000000,0.000001,50000,17,paup-dollo-hsearch-first,80767
model,50,2000000,0.000001,50000,18,dollo-cdp-fast,77871
model,50,2000000,0.000001,50000,18,paup-dollo-fast-hsearch-first,77871
model,50,2000000,0.000001,50000,18,paup-dollo-hsearch-first,77871
model,50,2000000,0.000001,50000,19,dollo-cdp-fast,77000
model,50,2000000,0.000001,50000,19,paup-dollo-fast-hsearch-first,77000
model,50,2000000,0.000001,50000,19,paup-dollo-hsearch-first,77000
model,50,2000000,0.000001,5000,01,dollo-cdp-fast,7819
model,50,2000000,0.000001,5000,01,paup-dollo-fast-hsearch-first,7827
model,50,2000000,0.000001,5000,01,paup-dollo-hsearch-first,7819
model,50,2000000,0.000001,50000,20,dollo-cdp-fast,80822
model,50,2000000,0.000001,50000,20,paup-dollo-fast-hsearch-first,80833
model,50,2000000,0.000001,50000,20,paup-dollo-hsearch-first,80822
model,50,2000000,0.000001,50000,21,dollo-cdp-fast,77461
model,50,2000000,0.000001,50000,21,paup-dollo-fast-hsearch-first,77461
model,50,2000000,0.000001,50000,21,paup-dollo-hsearch-first,77461
model,50,2000000,0.000001,50000,22,dollo-cdp-fast,76535
model,50,2000000,0.000001,50000,22,paup-dollo-fast-hsearch-first,76667
model,50,2000000,0.000001,50000,22,paup-dollo-hsearch-first,76535
model,50,2000000,0.000001,50000,23,dollo-cdp-fast,90819
model,50,2000000,0.000001,50000,23,paup-dollo-fast-hsearch-first,90834
model,50,2000000,0.000001,50000,23,paup-dollo-hsearch-first,90819
model,50,2000000,0.000001,50000,24,dollo-cdp-fast,73902
model,50,2000000,0.000001,50000,24,paup-dollo-fast-hsearch-first,73902
model,50,2000000,0.000001,50000,24,paup-dollo-hsearch-first,73902
model,50,2000000,0.000001,50000,25,dollo-cdp-fast,78695
model,50,2000000,0.000001,50000,25,paup-dollo-fast-hsearch-first,78844
model,50,2000000,0.000001,50000,25,paup-dollo-hsearch-first,78695
model,50,2000000,0.000001,5000,02,dollo-cdp-fast,8262
model,50,2000000,0.000001,5000,02,paup-dollo-fast-hsearch-first,8270
model,50,2000000,0.000001,5000,02,paup-dollo-hsearch-first,8262
model,50,2000000,0.000001,5000,03,dollo-cdp-fast,9413
model,50,2000000,0.000001,5000,03,paup-dollo-fast-hsearch-first,9413
model,50,2000000,0.000001,5000,03,paup-dollo-hsearch-first,9413
model,50,2000000,0.000001,5000,04,dollo-cdp-fast,8069
model,50,2000000,0.000001,5000,04,paup-dollo-fast-hsearch-first,8077
model,50,2000000,0.000001,5000,04,paup-dollo-hsearch-first,8069
model,50,2000000,0.000001,5000,05,dollo-cdp-fast,8162
model,50,2000000,0.000001,5000,05,paup-dollo-fast-hsearch-first,8169
model,50,2000000,0.000001,5000,05,paup-dollo-hsearch-first,8162
model,50,2000000,0.000001,5000,06,dollo-cdp-fast,7655
model,50,2000000,0.000001,5000,06,paup-dollo-fast-hsearch-first,7655
model,50,2000000,0.000001,5000,06,paup-dollo-hsearch-first,7655
model,50,2000000,0.000001,5000,07,dollo-cdp-fast,7550
model,50,2000000,0.000001,5000,07,paup-dollo-fast-hsearch-first,7552
model,50,2000000,0.000001,5000,07,paup-dollo-hsearch-first,7550
model,50,2000000,0.000001,5000,08,dollo-cdp-fast,7680
model,50,2000000,0.000001,5000,08,paup-dollo-fast-hsearch-first,7680
model,50,2000000,0.000001,5000,08,paup-dollo-hsearch-first,7680
model,50,2000000,0.000001,5000,09,dollo-cdp-fast,8006
