NTAX,STRHT,SRATE,NCHR,REPL,MTHD,DOLLO,SECS
100,2000000,1e-06,1000,13,dollo-cdp-fast,2061,29.965000000000003
100,2000000,1e-06,1000,13,paup-dollo-hsearch-first,2061,42.411
100,2000000,1e-06,1000,13,paup-dollo-hsearch,2061,42.411
100,2000000,1e-06,1000,14,paup-dollo-fast-hsearch-first,1861,43.515
100,2000000,1e-06,1000,14,dollo-cdp-fast,1861,44.74
100,2000000,1e-06,1000,14,paup-dollo-hsearch-first,1861,43.19
100,2000000,1e-06,1000,14,paup-dollo-hsearch,1861,43.19
100,2000000,1e-06,1000,15,paup-dollo-fast-hsearch-first,1742,8.377
100,2000000,1e-06,1000,15,dollo-cdp-fast,1742,9.692
100,2000000,1e-06,1000,15,paup-dollo-hsearch-first,1742,70.764
100,2000000,1e-06,1000,15,paup-dollo-hsearch,1742,70.764
100,2000000,1e-06,1000,16,paup-dollo-fast-hsearch-first,1584,25.521
100,2000000,1e-06,1000,16,dollo-cdp-fast,1584,26.874000000000002
100,2000000,1e-06,1000,16,paup-dollo-hsearch-first,1584,103.277
100,2000000,1e-06,1000,16,paup-dollo-hsearch,1584,103.277
100,2000000,1e-06,1000,17,paup-dollo-fast-hsearch-first,1509,14.343
100,2000000,1e-06,1000,17,dollo-cdp-fast,1509,15.696
100,2000000,1e-06,1000,17,paup-dollo-hsearch-first,1509,71.071
100,2000000,1e-06,1000,17,paup-dollo-hsearch,1509,71.071
100,2000000,1e-06,1000,18,paup-dollo-fast-hsearch-first,1831,40.802
100,2000000,1e-06,1000,18,dollo-cdp-fast,1831,42.024
100,2000000,1e-06,1000,18,paup-dollo-hsearch-first,1831,40.765
100,2000000,1e-06,1000,18,paup-dollo-hsearch,1831,40.765
100,2000000,1e-06,1000,19,paup-dollo-fast-hsearch-first,1682,8.766
100,2000000,1e-06,1000,19,dollo-cdp-fast,1682,10.118
100,2000000,1e-06,1000,19,paup-dollo-hsearch-first,1682,84.935
100,2000000,1e-06,1000,19,paup-dollo-hsearch,1682,84.935
100,2000000,1e-06,1000,20,paup-dollo-fast-hsearch-first,1706,34.28
100,2000000,1e-06,1000,20,dollo-cdp-fast,1706,35.645
100,2000000,1e-06,1000,20,paup-dollo-hsearch-first,1706,34.073
100,2000000,1e-06,1000,20,paup-dollo-hsearch,1706,34.073
100,2000000,1e-06,1000,21,paup-dollo-fast-hsearch-first,1908,7.517
100,2000000,1e-06,1000,21,dollo-cdp-fast,1907,8.693
100,2000000,1e-06,1000,21,paup-dollo-hsearch-first,1907,88.307
100,2000000,1e-06,1000,21,paup-dollo-hsearch,1907,88.307
100,2000000,1e-06,1000,22,paup-dollo-fast-hsearch-first,1757,12.354
100,2000000,1e-06,1000,22,dollo-cdp-fast,1757,13.694999999999999
100,2000000,1e-06,1000,22,paup-dollo-hsearch-first,1757,88.094
100,2000000,1e-06,1000,22,paup-dollo-hsearch,1757,88.094
100,2000000,1e-06,1000,23,paup-dollo-fast-hsearch-first,1916,33.014
100,2000000,1e-06,1000,23,dollo-cdp-fast,1916,34.255
100,2000000,1e-06,1000,23,paup-dollo-hsearch-first,1919,42.583
100,2000000,1e-06,1000,23,paup-dollo-hsearch,1919,42.583
100,2000000,1e-06,1000,24,paup-dollo-fast-hsearch-first,1669,13.976
100,2000000,1e-06,1000,24,dollo-cdp-fast,1669,15.24
100,2000000,1e-06,1000,24,paup-dollo-hsearch-first,1669,97.456
100,2000000,1e-06,1000,24,paup-dollo-hsearch,1669,97.456
100,2000000,1e-06,1000,25,paup-dollo-fast-hsearch-first,1744,10.898
100,2000000,1e-06,1000,25,dollo-cdp-fast,1744,12.36
100,2000000,1e-06,1000,25,paup-dollo-hsearch-first,1744,72.023
100,2000000,1e-06,1000,25,paup-dollo-hsearch,1744,72.023
100,2000000,1e-06,5000,1,paup-dollo-fast-hsearch-first,8404,5.403
100,2000000,1e-06,5000,1,dollo-cdp-fast,8392,7.1659999999999995
100,2000000,1e-06,5000,1,paup-dollo-hsearch-first,8392,232.83100000000002
100,2000000,1e-06,5000,1,paup-dollo-hsearch,8392,232.83100000000002
100,2000000,1e-06,5000,2,paup-dollo-fast-hsearch-first,8773,6.765
100,2000000,1e-06,5000,2,dollo-cdp-fast,8765,8.404
100,2000000,1e-06,5000,2,paup-dollo-hsearch-first,8765,182.453
100,2000000,1e-06,5000,2,paup-dollo-hsearch,8765,182.453
100,2000000,1e-06,5000,3,paup-dollo-fast-hsearch-first,8674,7.482
100,2000000,1e-06,5000,3,dollo-cdp-fast,8671,9.068
100,2000000,1e-06,5000,3,paup-dollo-hsearch-first,8671,154.876
100,2000000,1e-06,5000,3,paup-dollo-hsearch,8671,154.876
100,2000000,1e-06,5000,4,paup-dollo-fast-hsearch-first,8384,6.187
100,2000000,1e-06,5000,4,dollo-cdp-fast,8382,7.783
100,2000000,1e-06,5000,4,paup-dollo-hsearch-first,8382,200.277
100,2000000,1e-06,5000,4,paup-dollo-hsearch,8382,200.277
100,2000000,1e-06,5000,5,paup-dollo-fast-hsearch-first,8841,5.213
100,2000000,1e-06,5000,5,dollo-cdp-fast,8840,7.024
100,2000000,1e-06,5000,5,paup-dollo-hsearch-first,8840,186.918
100,2000000,1e-06,5000,5,paup-dollo-hsearch,8840,186.918
100,2000000,1e-06,5000,6,paup-dollo-fast-hsearch-first,8844,5.763
100,2000000,1e-06,5000,6,dollo-cdp-fast,8842,7.499
100,2000000,1e-06,5000,6,paup-dollo-hsearch-first,8842,185.144
100,2000000,1e-06,5000,6,paup-dollo-hsearch,8842,185.144
100,2000000,1e-06,5000,7,paup-dollo-fast-hsearch-first,9140,7.705
100,2000000,1e-06,5000,7,dollo-cdp-fast,9125,9.391
100,2000000,1e-06,5000,7,paup-dollo-hsearch-first,9125,218.204
100,2000000,1e-06,5000,7,paup-dollo-hsearch,9125,218.204
100,2000000,1e-06,5000,8,paup-dollo-fast-hsearch-first,9057,10.723
100,2000000,1e-06,5000,8,dollo-cdp-fast,9049,12.263000000000002
100,2000000,1e-06,5000,8,paup-dollo-hsearch-first,9049,320.843
100,2000000,1e-06,5000,8,paup-dollo-hsearch,9049,320.843
100,2000000,1e-06,5000,9,paup-dollo-fast-hsearch-first,8462,22.362
100,2000000,1e-06,5000,9,dollo-cdp-fast,8460,23.781
100,2000000,1e-06,5000,9,paup-dollo-hsearch-first,8460,169.047
100,2000000,1e-06,5000,9,paup-dollo-hsearch,8460,169.047
100,2000000,1e-06,5000,10,paup-dollo-fast-hsearch-first,8653,7.936
100,2000000,1e-06,5000,10,dollo-cdp-fast,8645,9.451
100,2000000,1e-06,5000,10,paup-dollo-hsearch-first,8645,201.329
100,2000000,1e-06,5000,10,paup-dollo-hsearch,8645,201.329
100,2000000,1e-06,5000,11,paup-dollo-fast-hsearch-first,8405,7.91
100,2000000,1e-06,5000,11,dollo-cdp-fast,8404,9.606
100,2000000,1e-06,5000,11,paup-dollo-hsearch-first,8404,206.71699999999998
100,2000000,1e-06,5000,11,paup-dollo-hsearch,8404,206.71699999999998
100,2000000,1e-06,5000,12,paup-dollo-fast-hsearch-first,8113,5.113
100,2000000,1e-06,5000,12,dollo-cdp-fast,8098,7.009
100,2000000,1e-06,5000,12,paup-dollo-hsearch-first,8098,167.256
100,2000000,1e-06,5000,12,paup-dollo-hsearch,8098,167.256
100,2000000,1e-06,5000,13,paup-dollo-fast-hsearch-first,10184,12.198
100,2000000,1e-06,5000,13,dollo-cdp-fast,10178,13.787
100,2000000,1e-06,5000,13,paup-dollo-hsearch-first,10178,237.667
100,2000000,1e-06,5000,13,paup-dollo-hsearch,10178,237.667
100,2000000,1e-06,5000,14,paup-dollo-fast-hsearch-first,9213,7.881
100,2000000,1e-06,5000,14,dollo-cdp-fast,9202,9.418
100,2000000,1e-06,5000,14,paup-dollo-hsearch-first,9202,229.418
100,2000000,1e-06,5000,14,paup-dollo-hsearch,9202,229.418
100,2000000,1e-06,5000,15,paup-dollo-fast-hsearch-first,9232,7.003
100,2000000,1e-06,5000,15,dollo-cdp-fast,9227,8.496
100,2000000,1e-06,5000,15,paup-dollo-hsearch-first,9227,201.932
100,2000000,1e-06,5000,15,paup-dollo-hsearch,9227,201.932
100,2000000,1e-06,5000,16,paup-dollo-fast-hsearch-first,8068,5.063
100,2000000,1e-06,5000,16,dollo-cdp-fast,8063,6.66
100,2000000,1e-06,5000,16,paup-dollo-hsearch-first,8063,136.695
100,2000000,1e-06,5000,16,paup-dollo-hsearch,8063,136.695
100,2000000,1e-06,5000,17,paup-dollo-fast-hsearch-first,8003,6.213
100,2000000,1e-06,5000,17,dollo-cdp-fast,8000,7.748
100,2000000,1e-06,5000,17,paup-dollo-hsearch-first,8000,204.12
100,2000000,1e-06,5000,17,paup-dollo-hsearch,8000,204.12
100,2000000,1e-06,5000,18,paup-dollo-fast-hsearch-first,9086,10.887
100,2000000,1e-06,5000,18,dollo-cdp-fast,9081,12.386000000000001
100,2000000,1e-06,5000,18,paup-dollo-hsearch-first,9081,195.318
100,2000000,1e-06,5000,18,paup-dollo-hsearch,9081,195.318
100,2000000,1e-06,5000,19,paup-dollo-fast-hsearch-first,8720,5.83
100,2000000,1e-06,5000,19,dollo-cdp-fast,8711,7.609
100,2000000,1e-06,5000,19,paup-dollo-hsearch-first,8711,212.138
100,2000000,1e-06,5000,19,paup-dollo-hsearch,8711,212.138
100,2000000,1e-06,5000,20,paup-dollo-fast-hsearch-first,8471,5.053
100,2000000,1e-06,5000,20,dollo-cdp-fast,8469,6.781
100,2000000,1e-06,5000,20,paup-dollo-hsearch-first,8469,170.149
100,2000000,1e-06,5000,20,paup-dollo-hsearch,8469,170.149
100,2000000,1e-06,5000,21,paup-dollo-fast-hsearch-first,9704,8.672
100,2000000,1e-06,5000,21,dollo-cdp-fast,9701,10.345
100,2000000,1e-06,5000,21,paup-dollo-hsearch-first,9701,239.898
100,2000000,1e-06,5000,21,paup-dollo-hsearch,9701,239.898
100,2000000,1e-06,5000,22,paup-dollo-fast-hsearch-first,9126,9.676
100,2000000,1e-06,5000,22,dollo-cdp-fast,9117,11.268
100,2000000,1e-06,5000,22,paup-dollo-hsearch-first,9117,253.801
100,2000000,1e-06,5000,22,paup-dollo-hsearch,9117,253.801
100,2000000,1e-06,5000,23,paup-dollo-fast-hsearch-first,9633,8.738
100,2000000,1e-06,5000,23,dollo-cdp-fast,9626,10.355
100,2000000,1e-06,5000,23,paup-dollo-hsearch-first,9626,224.275
100,2000000,1e-06,5000,23,paup-dollo-hsearch,9626,224.275
100,2000000,1e-06,5000,24,paup-dollo-fast-hsearch-first,8440,6.023
100,2000000,1e-06,5000,24,dollo-cdp-fast,8428,7.756
100,2000000,1e-06,5000,24,paup-dollo-hsearch-first,8428,179.619
100,2000000,1e-06,5000,24,paup-dollo-hsearch,8428,179.619
100,2000000,1e-06,5000,25,paup-dollo-fast-hsearch-first,8866,6.65
100,2000000,1e-06,5000,25,dollo-cdp-fast,8860,8.41
100,2000000,1e-06,5000,25,paup-dollo-hsearch-first,8860,242.978
100,2000000,1e-06,5000,25,paup-dollo-hsearch,8860,242.978
100,2000000,1e-06,10000,1,paup-dollo-fast-hsearch-first,16863,9.328
100,2000000,1e-06,10000,1,dollo-cdp-fast,16863,11.343
100,2000000,1e-06,10000,1,paup-dollo-hsearch-first,16863,360.587
100,2000000,1e-06,10000,1,paup-dollo-hsearch,16863,360.587
100,2000000,1e-06,10000,2,paup-dollo-fast-hsearch-first,17516,8.547
100,2000000,1e-06,10000,2,dollo-cdp-fast,17501,10.71
100,2000000,1e-06,10000,2,paup-dollo-hsearch-first,17501,319.924
100,2000000,1e-06,10000,2,paup-dollo-hsearch,17501,319.924
100,2000000,1e-06,10000,3,paup-dollo-fast-hsearch-first,17213,9.76
100,2000000,1e-06,10000,3,dollo-cdp-fast,17213,11.677999999999999
100,2000000,1e-06,10000,3,paup-dollo-hsearch-first,17213,215.897
100,2000000,1e-06,10000,3,paup-dollo-hsearch,17213,215.897
100,2000000,1e-06,10000,4,paup-dollo-fast-hsearch-first,16848,7.177
100,2000000,1e-06,10000,4,dollo-cdp-fast,16846,9.196
100,2000000,1e-06,10000,4,paup-dollo-hsearch-first,16846,265.911
100,2000000,1e-06,10000,4,paup-dollo-hsearch,16846,265.911
100,2000000,1e-06,10000,5,paup-dollo-fast-hsearch-first,17683,10.274
100,2000000,1e-06,10000,5,dollo-cdp-fast,17673,12.257
100,2000000,1e-06,10000,5,paup-dollo-hsearch-first,17673,331.239
100,2000000,1e-06,10000,5,paup-dollo-hsearch,17673,331.239
100,2000000,1e-06,10000,6,paup-dollo-fast-hsearch-first,17688,10.461
100,2000000,1e-06,10000,6,dollo-cdp-fast,17675,12.372
100,2000000,1e-06,10000,6,paup-dollo-hsearch-first,17675,308.842
100,2000000,1e-06,10000,6,paup-dollo-hsearch,17675,308.842
100,2000000,1e-06,10000,7,paup-dollo-fast-hsearch-first,18459,9.7
100,2000000,1e-06,10000,7,dollo-cdp-fast,18447,11.852
100,2000000,1e-06,10000,7,paup-dollo-hsearch-first,18447,353.129
100,2000000,1e-06,10000,7,paup-dollo-hsearch,18447,353.129
100,2000000,1e-06,10000,8,paup-dollo-fast-hsearch-first,18295,10.377
100,2000000,1e-06,10000,8,dollo-cdp-fast,18280,12.603000000000002
100,2000000,1e-06,10000,8,paup-dollo-hsearch-first,18273,376.95799999999997
100,2000000,1e-06,10000,8,paup-dollo-hsearch,18273,376.95799999999997
100,2000000,1e-06,10000,9,paup-dollo-fast-hsearch-first,16915,10.112
100,2000000,1e-06,10000,9,dollo-cdp-fast,16906,12.003
100,2000000,1e-06,10000,9,paup-dollo-hsearch-first,16906,269.535
100,2000000,1e-06,10000,9,paup-dollo-hsearch,16906,269.535
100,2000000,1e-06,10000,10,paup-dollo-fast-hsearch-first,17561,10.146
100,2000000,1e-06,10000,10,dollo-cdp-fast,17554,12.036000000000001
100,2000000,1e-06,10000,10,paup-dollo-hsearch-first,17554,311.515
100,2000000,1e-06,10000,10,paup-dollo-hsearch,17554,311.515
100,2000000,1e-06,10000,11,paup-dollo-fast-hsearch-first,16657,9.04
100,2000000,1e-06,10000,11,dollo-cdp-fast,16646,11.19
100,2000000,1e-06,10000,11,paup-dollo-hsearch-first,16646,281.388
100,2000000,1e-06,10000,11,paup-dollo-hsearch,16646,281.388
100,2000000,1e-06,10000,12,paup-dollo-fast-hsearch-first,16303,9.552
100,2000000,1e-06,10000,12,dollo-cdp-fast,16297,11.326
100,2000000,1e-06,10000,12,paup-dollo-hsearch-first,16297,252.085
100,2000000,1e-06,10000,12,paup-dollo-hsearch,16297,252.085
100,2000000,1e-06,10000,13,paup-dollo-fast-hsearch-first,20480,10.884
100,2000000,1e-06,10000,13,dollo-cdp-fast,20473,12.779
100,2000000,1e-06,10000,13,paup-dollo-hsearch-first,20473,410.211
100,2000000,1e-06,10000,13,paup-dollo-hsearch,20473,410.211
100,2000000,1e-06,10000,14,paup-dollo-fast-hsearch-first,18594,13.889
100,2000000,1e-06,10000,14,dollo-cdp-fast,18590,15.788
100,2000000,1e-06,10000,14,paup-dollo-hsearch-first,18590,340.92
100,2000000,1e-06,10000,14,paup-dollo-hsearch,18590,340.92
100,2000000,1e-06,10000,15,paup-dollo-fast-hsearch-first,18534,8.701
100,2000000,1e-06,10000,15,dollo-cdp-fast,18520,10.775
100,2000000,1e-06,10000,15,paup-dollo-hsearch-first,18520,335.072
100,2000000,1e-06,10000,15,paup-dollo-hsearch,18520,335.072
100,2000000,1e-06,10000,16,paup-dollo-fast-hsearch-first,16243,6.582
100,2000000,1e-06,10000,16,dollo-cdp-fast,16242,8.788
100,2000000,1e-06,10000,16,paup-dollo-hsearch-first,16242,200.46699999999998
100,2000000,1e-06,10000,16,paup-dollo-hsearch,16242,200.46699999999998
100,2000000,1e-06,10000,17,paup-dollo-fast-hsearch-first,16130,9.294
100,2000000,1e-06,10000,17,dollo-cdp-fast,16115,11.289000000000001
100,2000000,1e-06,10000,17,paup-dollo-hsearch-first,16115,250.868
100,2000000,1e-06,10000,17,paup-dollo-hsearch,16115,250.868
100,2000000,1e-06,10000,18,paup-dollo-fast-hsearch-first,18408,11.618
100,2000000,1e-06,10000,18,dollo-cdp-fast,18382,13.656
100,2000000,1e-06,10000,18,paup-dollo-hsearch-first,18382,344.62
100,2000000,1e-06,10000,18,paup-dollo-hsearch,18382,344.62
100,2000000,1e-06,10000,19,paup-dollo-fast-hsearch-first,17424,10.858
100,2000000,1e-06,10000,19,dollo-cdp-fast,17394,12.803
100,2000000,1e-06,10000,19,paup-dollo-hsearch-first,17394,347.707
100,2000000,1e-06,10000,19,paup-dollo-hsearch,17394,347.707
100,2000000,1e-06,10000,20,paup-dollo-fast-hsearch-first,17007,12.001
100,2000000,1e-06,10000,20,dollo-cdp-fast,16995,13.969
100,2000000,1e-06,10000,20,paup-dollo-hsearch-first,16995,271.662
100,2000000,1e-06,10000,20,paup-dollo-hsearch,16995,271.662
100,2000000,1e-06,10000,21,paup-dollo-fast-hsearch-first,19556,12.813
100,2000000,1e-06,10000,21,dollo-cdp-fast,19555,14.731
100,2000000,1e-06,10000,21,paup-dollo-hsearch-first,19555,382.277
100,2000000,1e-06,10000,21,paup-dollo-hsearch,19555,382.277
100,2000000,1e-06,10000,22,paup-dollo-fast-hsearch-first,18409,12.477
100,2000000,1e-06,10000,22,dollo-cdp-fast,18379,14.505
100,2000000,1e-06,10000,22,paup-dollo-hsearch-first,18379,368.409
100,2000000,1e-06,10000,22,paup-dollo-hsearch,18379,368.409
100,2000000,1e-06,10000,23,paup-dollo-fast-hsearch-first,19291,14.334
100,2000000,1e-06,10000,23,dollo-cdp-fast,19273,16.314
100,2000000,1e-06,10000,23,paup-dollo-hsearch-first,19273,719.989
100,2000000,1e-06,10000,23,paup-dollo-hsearch,19273,719.989
100,2000000,1e-06,10000,24,paup-dollo-fast-hsearch-first,17005,16.312
100,2000000,1e-06,10000,24,dollo-cdp-fast,16999,18.088
100,2000000,1e-06,10000,24,paup-dollo-hsearch-first,16999,341.155
100,2000000,1e-06,10000,24,paup-dollo-hsearch,16999,341.155
100,2000000,1e-06,10000,25,paup-dollo-fast-hsearch-first,18093,12.232
100,2000000,1e-06,10000,25,dollo-cdp-fast,18061,14.381
100,2000000,1e-06,10000,25,paup-dollo-hsearch-first,18061,372.714
100,2000000,1e-06,10000,25,paup-dollo-hsearch,18061,372.714
100,2000000,1e-06,50000,1,paup-dollo-fast-hsearch-first,84384,21.749
100,2000000,1e-06,50000,1,dollo-cdp-fast,84382,27.459
100,2000000,1e-06,50000,1,paup-dollo-hsearch-first,84382,789.021
100,2000000,1e-06,50000,1,paup-dollo-hsearch,84382,789.021
100,2000000,1e-06,50000,2,paup-dollo-fast-hsearch-first,87344,25.273
100,2000000,1e-06,50000,2,dollo-cdp-fast,87342,30.883
100,2000000,1e-06,50000,2,paup-dollo-hsearch-first,87342,887.623
100,2000000,1e-06,50000,2,paup-dollo-hsearch,87342,887.623
100,2000000,1e-06,50000,3,paup-dollo-fast-hsearch-first,85709,30.42
100,2000000,1e-06,50000,3,dollo-cdp-fast,85671,35.644000000000005
100,2000000,1e-06,50000,3,paup-dollo-hsearch-first,85671,753.889
100,2000000,1e-06,50000,3,paup-dollo-hsearch,85671,753.889
100,2000000,1e-06,50000,4,paup-dollo-fast-hsearch-first,84366,22.031
100,2000000,1e-06,50000,4,dollo-cdp-fast,84360,27.532
100,2000000,1e-06,50000,4,paup-dollo-hsearch-first,84336,888.437
100,2000000,1e-06,50000,4,paup-dollo-hsearch,84336,888.437
100,2000000,1e-06,50000,5,paup-dollo-fast-hsearch-first,89044,23.358
100,2000000,1e-06,50000,5,dollo-cdp-fast,89029,28.946
100,2000000,1e-06,50000,5,paup-dollo-hsearch-first,89029,923.52
100,2000000,1e-06,50000,5,paup-dollo-hsearch,89029,923.52
100,2000000,1e-06,50000,6,paup-dollo-fast-hsearch-first,86915,30.105
100,2000000,1e-06,50000,6,dollo-cdp-fast,86896,34.625
100,2000000,1e-06,50000,6,paup-dollo-hsearch-first,86896,926.739
100,2000000,1e-06,50000,6,paup-dollo-hsearch,86896,926.739
100,2000000,1e-06,50000,7,paup-dollo-fast-hsearch-first,92579,28.665
100,2000000,1e-06,50000,7,dollo-cdp-fast,92524,33.598
100,2000000,1e-06,50000,7,paup-dollo-hsearch-first,92524,1117.628
100,2000000,1e-06,50000,7,paup-dollo-hsearch,92524,1117.628
100,2000000,1e-06,50000,8,paup-dollo-fast-hsearch-first,91267,25.157
100,2000000,1e-06,50000,8,dollo-cdp-fast,91199,30.665
100,2000000,1e-06,50000,8,paup-dollo-hsearch-first,91199,1023.828
100,2000000,1e-06,50000,8,paup-dollo-hsearch,91199,1023.828
100,2000000,1e-06,50000,9,paup-dollo-fast-hsearch-first,83781,28.451
100,2000000,1e-06,50000,9,dollo-cdp-fast,83781,32.894
100,2000000,1e-06,50000,9,paup-dollo-hsearch-first,83781,764.728
100,2000000,1e-06,50000,9,paup-dollo-hsearch,83781,764.728
100,2000000,1e-06,50000,10,paup-dollo-fast-hsearch-first,88716,26.348
100,2000000,1e-06,50000,10,dollo-cdp-fast,88691,31.863
100,2000000,1e-06,50000,10,paup-dollo-hsearch-first,88691,815.863
100,2000000,1e-06,50000,10,paup-dollo-hsearch,88691,815.863
100,2000000,1e-06,50000,11,paup-dollo-fast-hsearch-first,85145,25.013
100,2000000,1e-06,50000,11,dollo-cdp-fast,85141,30.146
100,2000000,1e-06,50000,11,paup-dollo-hsearch-first,85141,927.461
100,2000000,1e-06,50000,11,paup-dollo-hsearch,85141,927.461
100,2000000,1e-06,50000,12,paup-dollo-fast-hsearch-first,82436,20.072
100,2000000,1e-06,50000,12,dollo-cdp-fast,82436,26.589
100,2000000,1e-06,50000,12,paup-dollo-hsearch-first,82436,788.131
100,2000000,1e-06,50000,12,paup-dollo-hsearch,82436,788.131
100,2000000,1e-06,50000,13,paup-dollo-fast-hsearch-first,102326,45.487
100,2000000,1e-06,50000,13,dollo-cdp-fast,102295,50.652
100,2000000,1e-06,50000,13,paup-dollo-hsearch-first,102295,1448.631
100,2000000,1e-06,50000,13,paup-dollo-hsearch,102295,1448.631
100,2000000,1e-06,50000,14,paup-dollo-fast-hsearch-first,93868,25.702
100,2000000,1e-06,50000,14,dollo-cdp-fast,93862,30.941000000000003
100,2000000,1e-06,50000,14,paup-dollo-hsearch-first,93862,1055.744
100,2000000,1e-06,50000,14,paup-dollo-hsearch,93862,1055.744
100,2000000,1e-06,50000,15,paup-dollo-fast-hsearch-first,92876,26.913
100,2000000,1e-06,50000,15,dollo-cdp-fast,92802,31.783
100,2000000,1e-06,50000,15,paup-dollo-hsearch-first,92802,1034.064
100,2000000,1e-06,50000,15,paup-dollo-hsearch,92802,1034.064
100,2000000,1e-06,50000,16,paup-dollo-fast-hsearch-first,82010,20.076
100,2000000,1e-06,50000,16,dollo-cdp-fast,82010,26.623
100,2000000,1e-06,50000,16,paup-dollo-hsearch-first,82010,628.247
100,2000000,1e-06,50000,16,paup-dollo-hsearch,82010,628.247
100,2000000,1e-06,50000,17,paup-dollo-fast-hsearch-first,80579,22.751
100,2000000,1e-06,50000,17,dollo-cdp-fast,80536,28.711000000000002
100,2000000,1e-06,50000,17,paup-dollo-hsearch-first,80536,759.543
100,2000000,1e-06,50000,17,paup-dollo-hsearch,80536,759.543
100,2000000,1e-06,50000,18,paup-dollo-fast-hsearch-first,92219,36.881
100,2000000,1e-06,50000,18,dollo-cdp-fast,92158,41.595
100,2000000,1e-06,50000,18,paup-dollo-hsearch-first,92158,1034.099
100,2000000,1e-06,50000,18,paup-dollo-hsearch,92158,1034.099
100,2000000,1e-06,50000,19,paup-dollo-fast-hsearch-first,87523,30.263
100,2000000,1e-06,50000,19,dollo-cdp-fast,87478,35.138000000000005
100,2000000,1e-06,50000,19,paup-dollo-hsearch-first,87478,982.333
100,2000000,1e-06,50000,19,paup-dollo-hsearch,87478,982.333
100,2000000,1e-06,50000,20,paup-dollo-fast-hsearch-first,84771,28.491
100,2000000,1e-06,50000,20,dollo-cdp-fast,84771,33.542
100,2000000,1e-06,50000,20,paup-dollo-hsearch-first,84771,816.013
100,2000000,1e-06,50000,20,paup-dollo-hsearch,84771,816.013
100,2000000,1e-06,50000,21,paup-dollo-fast-hsearch-first,96974,32.072
100,2000000,1e-06,50000,21,dollo-cdp-fast,96908,36.980000000000004
100,2000000,1e-06,50000,21,paup-dollo-hsearch-first,96908,1126.299
100,2000000,1e-06,50000,21,paup-dollo-hsearch,96908,1126.299
100,2000000,1e-06,50000,22,paup-dollo-fast-hsearch-first,92187,37.036
100,2000000,1e-06,50000,22,dollo-cdp-fast,92071,42.279
100,2000000,1e-06,50000,22,paup-dollo-hsearch-first,92071,1008.497
100,2000000,1e-06,50000,22,paup-dollo-hsearch,92071,1008.497
100,2000000,1e-06,50000,23,paup-dollo-fast-hsearch-first,96457,28.909
100,2000000,1e-06,50000,23,dollo-cdp-fast,96337,35.025999999999996
100,2000000,1e-06,50000,23,paup-dollo-hsearch-first,96337,974.486
100,2000000,1e-06,50000,23,paup-dollo-hsearch,96337,974.486
100,2000000,1e-06,50000,24,paup-dollo-fast-hsearch-first,85894,27.281
100,2000000,1e-06,50000,24,dollo-cdp-fast,85814,31.840999999999998
100,2000000,1e-06,50000,24,paup-dollo-hsearch-first,85726,903.65
100,2000000,1e-06,50000,24,paup-dollo-hsearch,85726,903.65
100,2000000,1e-06,50000,25,paup-dollo-fast-hsearch-first,90526,33.125
100,2000000,1e-06,50000,25,dollo-cdp-fast,90503,38.576
100,2000000,1e-06,50000,25,paup-dollo-hsearch-first,90503,999.73
100,2000000,1e-06,50000,25,paup-dollo-hsearch,90503,999.73
200,2000000,1e-06,500,1,paup-dollo-fast-hsearch-first,800,109.167
200,2000000,1e-06,500,1,dollo-cdp-fast,800,113.965
200,2000000,1e-06,500,1,paup-dollo-hsearch-first,801,143.088
200,2000000,1e-06,500,1,paup-dollo-hsearch,801,143.088
200,2000000,1e-06,500,2,paup-dollo-fast-hsearch-first,862,125.725
200,2000000,1e-06,500,2,dollo-cdp-fast,862,129.689
200,2000000,1e-06,500,2,paup-dollo-hsearch-first,861,186.888
200,2000000,1e-06,500,2,paup-dollo-hsearch,861,186.888
200,2000000,1e-06,500,3,paup-dollo-fast-hsearch-first,816,163.422
200,2000000,1e-06,500,3,dollo-cdp-fast,816,167.649
200,2000000,1e-06,500,3,paup-dollo-hsearch-first,816,114.939
200,2000000,1e-06,500,3,paup-dollo-hsearch,816,114.939
200,2000000,1e-06,500,4,paup-dollo-fast-hsearch-first,925,161.53
200,2000000,1e-06,500,4,dollo-cdp-fast,925,164.674
200,2000000,1e-06,500,4,paup-dollo-hsearch-first,925,120.586
200,2000000,1e-06,500,4,paup-dollo-hsearch,925,120.586
200,2000000,1e-06,500,5,paup-dollo-fast-hsearch-first,753,109.42699999999999
200,2000000,1e-06,500,5,dollo-cdp-fast,753,113.838
200,2000000,1e-06,500,5,paup-dollo-hsearch-first,753,119.01599999999999
200,2000000,1e-06,500,5,paup-dollo-hsearch,753,119.01599999999999
200,2000000,1e-06,500,6,paup-dollo-fast-hsearch-first,822,139.362
200,2000000,1e-06,500,6,dollo-cdp-fast,822,143.70499999999998
200,2000000,1e-06,500,6,paup-dollo-hsearch-first,822,129.74099999999999
200,2000000,1e-06,500,6,paup-dollo-hsearch,822,129.74099999999999
200,2000000,1e-06,500,7,paup-dollo-fast-hsearch-first,732,100.73599999999999
200,2000000,1e-06,500,7,dollo-cdp-fast,732,105.383
200,2000000,1e-06,500,7,paup-dollo-hsearch-first,732,112.86500000000001
200,2000000,1e-06,500,7,paup-dollo-hsearch,732,112.86500000000001
