NTAX,STRHT,SRATE,NCHR,REPL,MTHD,NODE,real,user,sys
model,10,2000000,0.000001,5000,13,paup-dollo-hsearch,cbcb20,0m0.806s,0m0.042s,0m0.006s
model,10,2000000,0.000001,5000,14,dollo-cdp-fast,cbcb18,0m0.597s,0m0.181s,0m0.004s
model,10,2000000,0.000001,5000,14,paup-dollo-bnb,cbcb20,0m0.828s,0m0.017s,0m0.005s
model,10,2000000,0.000001,5000,14,paup-dollo-fast-hsearch,cbcb18,0m0.853s,0m0.028s,0m0.007s
model,10,2000000,0.000001,5000,14,paup-dollo-hsearch,cbcb20,0m0.783s,0m0.044s,0m0.007s
model,10,2000000,0.000001,5000,15,dollo-cdp-fast,cbcb18,0m0.575s,0m0.154s,0m0.005s
model,10,2000000,0.000001,5000,15,paup-dollo-bnb,cbcb20,0m0.757s,0m0.012s,0m0.006s
model,10,2000000,0.000001,5000,15,paup-dollo-fast-hsearch,cbcb18,0m0.233s,0m0.021s,0m0.006s
model,10,2000000,0.000001,5000,15,paup-dollo-hsearch,cbcb20,0m0.766s,0m0.028s,0m0.004s
model,10,2000000,0.000001,5000,16,dollo-cdp-fast,cbcb18,0m0.572s,0m0.134s,0m0.002s
model,10,2000000,0.000001,5000,16,paup-dollo-bnb,cbcb20,0m0.837s,0m0.009s,0m0.007s
model,10,2000000,0.000001,5000,16,paup-dollo-fast-hsearch,cbcb18,0m0.825s,0m0.018s,0m0.006s
model,10,2000000,0.000001,5000,16,paup-dollo-hsearch,cbcb20,0m0.786s,0m0.028s,0m0.004s
model,10,2000000,0.000001,5000,17,dollo-cdp-fast,cbcb18,0m0.509s,0m0.161s,0m0.001s
model,10,2000000,0.000001,5000,17,paup-dollo-bnb,cbcb20,0m0.821s,0m0.011s,0m0.006s
model,10,2000000,0.000001,5000,17,paup-dollo-fast-hsearch,cbcb18,0m0.822s,0m0.019s,0m0.005s
model,10,2000000,0.000001,5000,17,paup-dollo-hsearch,cbcb20,0m0.846s,0m0.020s,0m0.006s
model,10,2000000,0.000001,5000,18,dollo-cdp-fast,cbcb18,0m0.589s,0m0.143s,0m0.007s
model,10,2000000,0.000001,5000,18,paup-dollo-bnb,cbcb20,0m0.766s,0m0.012s,0m0.004s
model,10,2000000,0.000001,5000,18,paup-dollo-fast-hsearch,cbcb18,0m0.826s,0m0.020s,0m0.004s
model,10,2000000,0.000001,5000,18,paup-dollo-hsearch,cbcb20,0m0.777s,0m0.023s,0m0.003s
model,10,2000000,0.000001,5000,19,dollo-cdp-fast,cbcb18,0m0.557s,0m0.160s,0m0.000s
model,10,2000000,0.000001,5000,19,paup-dollo-bnb,cbcb20,0m0.845s,0m0.012s,0m0.003s
model,10,2000000,0.000001,5000,19,paup-dollo-fast-hsearch,cbcb18,0m0.844s,0m0.020s,0m0.003s
model,10,2000000,0.000001,5000,19,paup-dollo-hsearch,cbcb20,0m0.837s,0m0.020s,0m0.006s
model,10,2000000,0.000001,500,01,dollo-cdp-fast,cbcb16,0m0.404s,0m0.021s,0m0.003s
model,10,2000000,0.000001,500,01,paup-dollo-bnb,cbcb16,0m0.185s,0m0.006s,0m0.004s
model,10,2000000,0.000001,500,01,paup-dollo-fast-hsearch,cbcb16,0m0.191s,0m0.010s,0m0.006s
model,10,2000000,0.000001,500,01,paup-dollo-hsearch,cbcb00,0m0.186s,0m0.012s,0m0.008s
model,10,2000000,0.000001,5000,20,dollo-cdp-fast,cbcb18,0m0.542s,0m0.186s,0m0.004s
model,10,2000000,0.000001,5000,20,paup-dollo-bnb,cbcb20,0m0.790s,0m0.010s,0m0.007s
model,10,2000000,0.000001,5000,20,paup-dollo-fast-hsearch,cbcb18,0m0.796s,0m0.023s,0m0.002s
model,10,2000000,0.000001,5000,20,paup-dollo-hsearch,cbcb20,0m0.805s,0m0.039s,0m0.005s
model,10,2000000,0.000001,5000,21,dollo-cdp-fast,cbcb18,0m0.515s,0m0.166s,0m0.003s
model,10,2000000,0.000001,5000,21,paup-dollo-bnb,cbcb20,0m0.747s,0m0.011s,0m0.007s
model,10,2000000,0.000001,5000,21,paup-dollo-fast-hsearch,cbcb18,0m0.779s,0m0.020s,0m0.006s
model,10,2000000,0.000001,5000,21,paup-dollo-hsearch,cbcb20,0m0.230s,0m0.048s,0m0.007s
model,10,2000000,0.000001,5000,22,dollo-cdp-fast,cbcb18,0m0.609s,0m0.169s,0m0.007s
model,10,2000000,0.000001,5000,22,paup-dollo-bnb,cbcb20,0m0.190s,0m0.016s,0m0.003s
model,10,2000000,0.000001,5000,22,paup-dollo-fast-hsearch,cbcb18,0m0.836s,0m0.021s,0m0.007s
model,10,2000000,0.000001,5000,22,paup-dollo-hsearch,cbcb20,0m0.780s,0m0.036s,0m0.005s
model,10,2000000,0.000001,5000,23,dollo-cdp-fast,cbcb18,0m0.601s,0m0.164s,0m0.004s
model,10,2000000,0.000001,5000,23,paup-dollo-bnb,cbcb20,0m0.825s,0m0.015s,0m0.002s
model,10,2000000,0.000001,5000,23,paup-dollo-fast-hsearch,cbcb18,0m0.838s,0m0.018s,0m0.005s
model,10,2000000,0.000001,5000,23,paup-dollo-hsearch,cbcb20,0m0.845s,0m0.021s,0m0.005s
model,10,2000000,0.000001,5000,24,dollo-cdp-fast,cbcb18,0m0.615s,0m0.194s,0m0.004s
model,10,2000000,0.000001,5000,24,paup-dollo-bnb,cbcb20,0m0.755s,0m0.012s,0m0.008s
model,10,2000000,0.000001,5000,24,paup-dollo-fast-hsearch,cbcb18,0m0.245s,0m0.027s,0m0.006s
model,10,2000000,0.000001,5000,24,paup-dollo-hsearch,cbcb20,0m0.888s,0m0.067s,0m0.004s
model,10,2000000,0.000001,5000,25,dollo-cdp-fast,cbcb18,0m0.492s,0m0.116s,0m0.002s
model,10,2000000,0.000001,5000,25,paup-dollo-bnb,cbcb20,0m0.785s,0m0.016s,0m0.002s
model,10,2000000,0.000001,5000,25,paup-dollo-fast-hsearch,cbcb18,0m0.854s,0m0.017s,0m0.008s
model,10,2000000,0.000001,5000,25,paup-dollo-hsearch,cbcb20,0m0.855s,0m0.023s,0m0.008s
model,10,2000000,0.000001,500,02,dollo-cdp-fast,cbcb16,0m0.400s,0m0.019s,0m0.002s
model,10,2000000,0.000001,500,02,paup-dollo-bnb,cbcb16,0m0.728s,0m0.007s,0m0.004s
model,10,2000000,0.000001,500,02,paup-dollo-fast-hsearch,cbcb16,0m0.229s,0m0.013s,0m0.001s
model,10,2000000,0.000001,500,02,paup-dollo-hsearch,cbcb16,0m0.188s,0m0.011s,0m0.005s
model,10,2000000,0.000001,500,03,dollo-cdp-fast,cbcb16,0m0.398s,0m0.013s,0m0.003s
model,10,2000000,0.000001,500,03,paup-dollo-bnb,cbcb16,0m0.728s,0m0.009s,0m0.003s
model,10,2000000,0.000001,500,03,paup-dollo-fast-hsearch,cbcb16,0m0.222s,0m0.013s,0m0.000s
model,10,2000000,0.000001,500,03,paup-dollo-hsearch,cbcb16,0m0.230s,0m0.038s,0m0.005s
model,10,2000000,0.000001,500,04,dollo-cdp-fast,cbcb16,0m0.403s,0m0.017s,0m0.001s
model,10,2000000,0.000001,500,04,paup-dollo-bnb,cbcb16,0m0.184s,0m0.010s,0m0.005s
model,10,2000000,0.000001,500,04,paup-dollo-fast-hsearch,cbcb16,0m0.230s,0m0.010s,0m0.004s
model,10,2000000,0.000001,500,04,paup-dollo-hsearch,cbcb16,0m0.213s,0m0.022s,0m0.005s
model,10,2000000,0.000001,500,05,dollo-cdp-fast,cbcb16,0m0.406s,0m0.019s,0m0.000s
model,10,2000000,0.000001,500,05,paup-dollo-bnb,cbcb16,0m0.745s,0m0.009s,0m0.004s
model,10,2000000,0.000001,500,05,paup-dollo-fast-hsearch,cbcb16,0m0.221s,0m0.012s,0m0.004s
model,10,2000000,0.000001,500,05,paup-dollo-hsearch,cbcb16,0m0.206s,0m0.015s,0m0.005s
model,10,2000000,0.000001,500,06,dollo-cdp-fast,cbcb16,0m0.428s,0m0.015s,0m0.002s
model,10,2000000,0.000001,500,06,paup-dollo-bnb,cbcb15,0m0.228s,0m0.009s,0m0.004s
model,10,2000000,0.000001,500,06,paup-dollo-fast-hsearch,cbcb16,0m0.234s,0m0.010s,0m0.005s
model,10,2000000,0.000001,500,06,paup-dollo-hsearch,cbcb16,0m0.209s,0m0.012s,0m0.008s
model,10,2000000,0.000001,500,07,dollo-cdp-fast,cbcb16,0m0.348s,0m0.018s,0m0.003s
model,10,2000000,0.000001,500,07,paup-dollo-bnb,cbcb15,0m0.204s,0m0.005s,0m0.007s
model,10,2000000,0.000001,500,07,paup-dollo-fast-hsearch,cbcb16,0m0.247s,0m0.014s,0m0.002s
model,10,2000000,0.000001,500,07,paup-dollo-hsearch,cbcb16,0m0.205s,0m0.015s,0m0.006s
model,10,2000000,0.000001,500,08,dollo-cdp-fast,cbcb16,0m0.433s,0m0.024s,0m0.001s
model,10,2000000,0.000001,500,08,paup-dollo-bnb,cbcb15,0m0.194s,0m0.010s,0m0.006s
model,10,2000000,0.000001,500,08,paup-dollo-fast-hsearch,cbcb16,0m0.232s,0m0.014s,0m0.005s
model,10,2000000,0.000001,500,08,paup-dollo-hsearch,cbcb16,0m0.212s,0m0.028s,0m0.003s
model,10,2000000,0.000001,500,09,dollo-cdp-fast,cbcb16,0m0.345s,0m0.015s,0m0.002s
model,10,2000000,0.000001,500,09,paup-dollo-bnb,cbcb15,0m0.203s,0m0.008s,0m0.005s
model,10,2000000,0.000001,500,09,paup-dollo-fast-hsearch,cbcb16,0m0.246s,0m0.009s,0m0.007s
model,10,2000000,0.000001,500,09,paup-dollo-hsearch,cbcb15,0m0.262s,0m0.014s,0m0.005s
model,10,2000000,0.000001,500,10,dollo-cdp-fast,cbcb16,0m0.344s,0m0.023s,0m0.002s
model,10,2000000,0.000001,500,10,paup-dollo-bnb,cbcb15,0m0.231s,0m0.007s,0m0.007s
model,10,2000000,0.000001,500,10,paup-dollo-fast-hsearch,cbcb16,0m0.269s,0m0.013s,0m0.005s
model,10,2000000,0.000001,500,10,paup-dollo-hsearch,cbcb15,0m0.212s,0m0.014s,0m0.009s
model,10,2000000,0.000001,500,11,dollo-cdp-fast,cbcb16,0m0.417s,0m0.018s,0m0.003s
model,10,2000000,0.000001,500,11,paup-dollo-bnb,cbcb15,0m0.267s,0m0.007s,0m0.006s
model,10,2000000,0.000001,500,11,paup-dollo-fast-hsearch,cbcb16,0m0.216s,0m0.012s,0m0.006s
model,10,2000000,0.000001,500,11,paup-dollo-hsearch,cbcb15,0m0.192s,0m0.014s,0m0.009s
model,10,2000000,0.000001,500,12,dollo-cdp-fast,cbcb16,0m0.465s,0m0.017s,0m0.002s
model,10,2000000,0.000001,500,12,paup-dollo-bnb,cbcb15,0m0.228s,0m0.007s,0m0.006s
model,10,2000000,0.000001,500,12,paup-dollo-fast-hsearch,cbcb16,0m0.230s,0m0.011s,0m0.007s
model,10,2000000,0.000001,500,12,paup-dollo-hsearch,cbcb15,0m0.231s,0m0.015s,0m0.008s
model,10,2000000,0.000001,500,13,dollo-cdp-fast,cbcb15,0m0.405s,0m0.024s,0m0.003s
model,10,2000000,0.000001,500,13,paup-dollo-bnb,cbcb15,0m0.204s,0m0.007s,0m0.007s
model,10,2000000,0.000001,500,13,paup-dollo-fast-hsearch,cbcb15,0m0.221s,0m0.015s,0m0.006s
model,10,2000000,0.000001,500,13,paup-dollo-hsearch,cbcb15,0m0.247s,0m0.018s,0m0.007s
model,10,2000000,0.000001,500,14,dollo-cdp-fast,cbcb15,0m0.345s,0m0.019s,0m0.001s
model,10,2000000,0.000001,500,14,paup-dollo-bnb,cbcb15,0m0.190s,0m0.009s,0m0.005s
model,10,2000000,0.000001,500,14,paup-dollo-fast-hsearch,cbcb15,0m0.201s,0m0.012s,0m0.006s
model,10,2000000,0.000001,500,14,paup-dollo-hsearch,cbcb15,0m0.277s,0m0.043s,0m0.007s
model,10,2000000,0.000001,500,15,dollo-cdp-fast,cbcb15,0m0.344s,0m0.016s,0m0.002s
model,10,2000000,0.000001,500,15,paup-dollo-bnb,cbcb15,0m0.213s,0m0.006s,0m0.006s
model,10,2000000,0.000001,500,15,paup-dollo-fast-hsearch,cbcb15,0m0.196s,0m0.009s,0m0.004s
model,10,2000000,0.000001,500,15,paup-dollo-hsearch,cbcb15,0m0.215s,0m0.010s,0m0.010s
model,10,2000000,0.000001,500,16,dollo-cdp-fast,cbcb15,0m0.366s,0m0.018s,0m0.000s
model,10,2000000,0.000001,500,16,paup-dollo-bnb,cbcb15,0m0.218s,0m0.008s,0m0.006s
model,10,2000000,0.000001,500,16,paup-dollo-fast-hsearch,cbcb15,0m0.201s,0m0.012s,0m0.002s
model,10,2000000,0.000001,500,16,paup-dollo-hsearch,cbcb15,0m0.235s,0m0.013s,0m0.007s
model,10,2000000,0.000001,500,17,dollo-cdp-fast,cbcb15,0m0.335s,0m0.017s,0m0.002s
model,10,2000000,0.000001,500,17,paup-dollo-bnb,cbcb15,0m0.199s,0m0.009s,0m0.006s
model,10,2000000,0.000001,500,17,paup-dollo-fast-hsearch,cbcb15,0m0.189s,0m0.013s,0m0.003s
model,10,2000000,0.000001,500,17,paup-dollo-hsearch,cbcb15,0m0.251s,0m0.026s,0m0.004s
model,10,2000000,0.000001,500,18,dollo-cdp-fast,cbcb15,0m0.381s,0m0.014s,0m0.004s
model,10,2000000,0.000001,500,18,paup-dollo-bnb,cbcb15,0m0.198s,0m0.005s,0m0.005s
model,10,2000000,0.000001,500,18,paup-dollo-fast-hsearch,cbcb15,0m0.214s,0m0.009s,0m0.008s
model,10,2000000,0.000001,500,18,paup-dollo-hsearch,cbcb15,0m0.201s,0m0.012s,0m0.006s
model,10,2000000,0.000001,500,19,dollo-cdp-fast,cbcb15,0m0.351s,0m0.013s,0m0.004s
model,10,2000000,0.000001,500,19,paup-dollo-bnb,cbcb15,0m0.201s,0m0.008s,0m0.006s
model,10,2000000,0.000001,500,19,paup-dollo-fast-hsearch,cbcb15,0m0.202s,0m0.008s,0m0.006s
model,10,2000000,0.000001,500,19,paup-dollo-hsearch,cbcb15,0m0.225s,0m0.012s,0m0.005s
model,10,2000000,0.000001,500,20,dollo-cdp-fast,cbcb15,0m0.365s,0m0.018s,0m0.001s
model,10,2000000,0.000001,500,20,paup-dollo-bnb,cbcb19,0m0.207s,0m0.006s,0m0.008s
model,10,2000000,0.000001,500,20,paup-dollo-fast-hsearch,cbcb15,0m0.205s,0m0.010s,0m0.004s
model,10,2000000,0.000001,500,20,paup-dollo-hsearch,cbcb15,0m0.255s,0m0.013s,0m0.008s
model,10,2000000,0.000001,500,21,dollo-cdp-fast,cbcb15,0m0.351s,0m0.018s,0m0.000s
model,10,2000000,0.000001,500,21,paup-dollo-bnb,cbcb19,0m0.264s,0m0.005s,0m0.006s
model,10,2000000,0.000001,500,21,paup-dollo-fast-hsearch,cbcb15,0m0.191s,0m0.010s,0m0.005s
model,10,2000000,0.000001,500,21,paup-dollo-hsearch,cbcb15,0m0.238s,0m0.024s,0m0.005s
model,10,2000000,0.000001,500,22,dollo-cdp-fast,cbcb15,0m0.390s,0m0.016s,0m0.005s
model,10,2000000,0.000001,500,22,paup-dollo-bnb,cbcb19,0m0.732s,0m0.008s,0m0.006s
model,10,2000000,0.000001,500,22,paup-dollo-fast-hsearch,cbcb15,0m0.219s,0m0.013s,0m0.005s
model,10,2000000,0.000001,500,22,paup-dollo-hsearch,cbcb15,0m0.194s,0m0.015s,0m0.004s
model,10,2000000,0.000001,500,23,dollo-cdp-fast,cbcb17,0m0.383s,0m0.019s,0m0.001s
model,10,2000000,0.000001,500,23,paup-dollo-bnb,cbcb19,0m0.251s,0m0.004s,0m0.008s
model,10,2000000,0.000001,500,23,paup-dollo-fast-hsearch,cbcb17,0m0.846s,0m0.012s,0m0.004s
model,10,2000000,0.000001,500,23,paup-dollo-hsearch,cbcb15,0m0.252s,0m0.011s,0m0.009s
model,10,2000000,0.000001,500,24,dollo-cdp-fast,cbcb17,0m0.391s,0m0.024s,0m0.002s
model,10,2000000,0.000001,500,24,paup-dollo-bnb,cbcb19,0m0.245s,0m0.002s,0m0.010s
model,10,2000000,0.000001,500,24,paup-dollo-fast-hsearch,cbcb17,0m0.775s,0m0.011s,0m0.007s
model,10,2000000,0.000001,500,24,paup-dollo-hsearch,cbcb15,0m0.206s,0m0.022s,0m0.005s
model,10,2000000,0.000001,500,25,dollo-cdp-fast,cbcb17,0m0.371s,0m0.010s,0m0.002s
model,10,2000000,0.000001,500,25,paup-dollo-bnb,cbcb19,0m0.745s,0m0.008s,0m0.004s
model,10,2000000,0.000001,500,25,paup-dollo-fast-hsearch,cbcb17,0m0.808s,0m0.010s,0m0.006s
model,10,2000000,0.000001,500,25,paup-dollo-hsearch,cbcb15,0m0.204s,0m0.011s,0m0.005s
model,200,2000000,0.000001,10000,01,dollo-cdp-fast,cbcb20,0m3.359s,0m1.063s,0m0.009s
model,200,2000000,0.000001,10000,01,paup-dollo-fast-hsearch,cbcb20,1m33.987s,1m32.833s,0m0.008s
model,200,2000000,0.000001,10000,01,paup-dollo-hsearch,cbcb00,26m21.459s,26m15.859s,0m0.005s
model,200,2000000,0.000001,10000,02,dollo-cdp-fast,cbcb16,0m3.700s,0m1.116s,0m0.005s
model,200,2000000,0.000001,10000,02,paup-dollo-fast-hsearch,cbcb16,1m50.141s,1m48.943s,0m0.020s
model,200,2000000,0.000001,10000,02,paup-dollo-hsearch,cbcb00,86m54.555s,86m42.123s,0m0.009s
model,200,2000000,0.000001,10000,03,dollo-cdp-fast,cbcb16,0m4.090s,0m1.481s,0m0.012s
model,200,2000000,0.000001,10000,03,paup-dollo-fast-hsearch,cbcb16,0m54.305s,0m53.288s,0m0.010s
model,200,2000000,0.000001,10000,03,paup-dollo-hsearch,cbcb15,35m39.811s,35m31.433s,0m0.010s
model,200,2000000,0.000001,10000,04,dollo-cdp-fast,cbcb16,0m4.442s,0m1.135s,0m0.006s
model,200,2000000,0.000001,10000,04,paup-dollo-fast-hsearch,cbcb16,1m10.850s,1m9.866s,0m0.007s
model,200,2000000,0.000001,10000,04,paup-dollo-hsearch,cbcb18,35m28.774s,35m19.229s,0m0.030s
model,200,2000000,0.000001,10000,05,dollo-cdp-fast,cbcb20,0m3.937s,0m1.130s,0m0.016s
model,200,2000000,0.000001,10000,05,paup-dollo-fast-hsearch,cbcb20,0m56.829s,0m55.766s,0m0.012s
model,200,2000000,0.000001,10000,05,paup-dollo-hsearch,cbcb04,24m1.867s,23m55.668s,0m0.007s
model,200,2000000,0.000001,10000,06,dollo-cdp-fast,cbcb15,0m3.877s,0m1.122s,0m0.011s
model,200,2000000,0.000001,10000,06,paup-dollo-fast-hsearch,cbcb15,1m45.231s,1m44.399s,0m0.009s
model,200,2000000,0.000001,10000,06,paup-dollo-hsearch,cbcb17,32m49.000s,32m37.326s,0m0.007s
model,200,2000000,0.000001,10000,07,dollo-cdp-fast,cbcb15,0m3.534s,0m1.069s,0m0.008s
model,200,2000000,0.000001,10000,07,paup-dollo-fast-hsearch,cbcb15,1m51.930s,1m50.659s,0m0.008s
model,200,2000000,0.000001,10000,07,paup-dollo-hsearch,cbcb21,65m0.991s,64m48.136s,0m0.010s
model,200,2000000,0.000001,10000,08,dollo-cdp-fast,cbcb15,0m3.480s,0m1.047s,0m0.009s
model,200,2000000,0.000001,10000,08,paup-dollo-fast-hsearch,cbcb15,3m19.416s,3m16.745s,0m0.357s
model,200,2000000,0.000001,10000,08,paup-dollo-hsearch,cbcb21,25m58.437s,25m50.068s,0m0.013s
model,200,2000000,0.000001,10000,09,dollo-cdp-fast,cbcb15,0m4.142s,0m1.446s,0m0.006s
model,200,2000000,0.000001,10000,09,paup-dollo-fast-hsearch,cbcb15,0m51.407s,0m50.963s,0m0.010s
model,200,2000000,0.000001,10000,09,paup-dollo-hsearch,cbcb21,28m6.530s,27m59.350s,0m0.006s
model,200,2000000,0.000001,10000,10,dollo-cdp-fast,cbcb15,0m3.752s,0m1.324s,0m0.009s
model,200,2000000,0.000001,10000,10,paup-dollo-fast-hsearch,cbcb15,0m51.968s,0m50.970s,0m0.005s
model,200,2000000,0.000001,10000,10,paup-dollo-hsearch,cbcb19,32m40.031s,32m33.160s,0m0.007s
model,200,2000000,0.000001,10000,11,dollo-cdp-fast,cbcb16,0m3.645s,0m1.102s,0m0.009s
model,200,2000000,0.000001,10000,11,paup-dollo-fast-hsearch,cbcb16,0m51.213s,0m50.214s,0m0.025s
model,200,2000000,0.000001,10000,11,paup-dollo-hsearch,cbcb19,21m17.631s,21m12.679s,0m0.008s
model,200,2000000,0.000001,10000,12,dollo-cdp-fast,cbcb16,0m3.879s,0m1.037s,0m0.007s
model,200,2000000,0.000001,10000,12,paup-dollo-fast-hsearch,cbcb16,6m40.278s,6m38.201s,0m0.009s
model,200,2000000,0.000001,10000,12,paup-dollo-hsearch,cbcb15,27m52.747s,27m45.638s,0m0.026s
model,200,2000000,0.000001,10000,13,dollo-cdp-fast,cbcb16,0m4.692s,0m1.315s,0m0.010s
model,200,2000000,0.000001,10000,13,paup-dollo-fast-hsearch,cbcb16,0m42.922s,0m41.954s,0m0.022s
model,200,2000000,0.000001,10000,13,paup-dollo-hsearch,cbcb21,28m33.847s,28m27.324s,0m0.070s
model,200,2000000,0.000001,10000,14,dollo-cdp-fast,cbcb15,0m3.521s,0m1.036s,0m0.005s
model,200,2000000,0.000001,10000,14,paup-dollo-fast-hsearch,cbcb15,1m35.617s,1m34.426s,0m0.009s
model,200,2000000,0.000001,10000,14,paup-dollo-hsearch,cbcb21,25m28.446s,25m20.415s,0m0.007s
model,200,2000000,0.000001,10000,15,dollo-cdp-fast,cbcb16,0m3.736s,0m1.133s,0m0.009s
model,200,2000000,0.000001,10000,15,paup-dollo-fast-hsearch,cbcb16,1m27.128s,1m25.809s,0m0.007s
model,200,2000000,0.000001,10000,15,paup-dollo-hsearch,cbcb04,43m9.542s,43m0.479s,0m0.011s
model,200,2000000,0.000001,10000,16,dollo-cdp-fast,cbcb16,0m3.515s,0m0.997s,0m0.012s
model,200,2000000,0.000001,10000,16,paup-dollo-fast-hsearch,cbcb16,2m15.122s,2m13.652s,0m0.009s
model,200,2000000,0.000001,10000,16,paup-dollo-hsearch,cbcb15,22m14.915s,22m8.998s,0m0.010s
model,200,2000000,0.000001,10000,17,dollo-cdp-fast,cbcb15,0m4.175s,0m1.238s,0m0.015s
model,200,2000000,0.000001,10000,17,paup-dollo-fast-hsearch,cbcb15,0m45.085s,0m44.114s,0m0.010s
model,200,2000000,0.000001,10000,17,paup-dollo-hsearch,cbcb00,24m31.901s,24m26.793s,0m0.007s
model,200,2000000,0.000001,10000,18,dollo-cdp-fast,cbcb15,0m3.819s,0m1.138s,0m0.012s
model,200,2000000,0.000001,10000,18,paup-dollo-fast-hsearch,cbcb15,1m5.649s,1m4.584s,0m0.011s
model,200,2000000,0.000001,10000,18,paup-dollo-hsearch,cbcb00,48m48.779s,48m41.071s,0m0.009s
model,200,2000000,0.000001,10000,19,dollo-cdp-fast,cbcb01,0m3.402s,0m1.230s,0m0.009s
model,200,2000000,0.000001,10000,19,paup-dollo-fast-hsearch,cbcb01,1m14.423s,1m13.487s,0m0.006s
model,200,2000000,0.000001,10000,19,paup-dollo-hsearch,cbcb19,61m43.041s,61m27.648s,0m0.004s
model,200,2000000,0.000001,1000,01,dollo-cdp-fast,cbcb04,0m3.414s,0m0.128s,0m0.002s
model,200,2000000,0.000001,1000,01,paup-dollo-fast-hsearch,cbcb04,3m10.979s,3m9.398s,0m0.006s
model,200,2000000,0.000001,1000,01,paup-dollo-hsearch,cbcb18,2m52.284s,2m50.803s,0m0.006s
model,200,2000000,0.000001,10000,20,dollo-cdp-fast,cbcb00,0m3.865s,0m1.018s,0m0.011s
model,200,2000000,0.000001,10000,20,paup-dollo-fast-hsearch,cbcb00,2m23.602s,2m22.254s,0m0.006s
model,200,2000000,0.000001,10000,20,paup-dollo-hsearch,cbcb17,96m26.977s,95m57.061s,0m0.178s
model,200,2000000,0.000001,10000,21,dollo-cdp-fast,cbcb15,0m4.045s,0m1.275s,0m0.011s
model,200,2000000,0.000001,10000,21,paup-dollo-fast-hsearch,cbcb15,1m6.844s,1m5.756s,0m0.008s
model,200,2000000,0.000001,10000,21,paup-dollo-hsearch,cbcb04,53m59.955s,53m49.428s,0m0.013s
model,200,2000000,0.000001,10000,22,dollo-cdp-fast,cbcb15,0m4.347s,0m1.572s,0m0.024s
model,200,2000000,0.000001,10000,22,paup-dollo-fast-hsearch,cbcb15,0m38.927s,0m37.968s,0m0.013s
model,200,2000000,0.000001,10000,22,paup-dollo-hsearch,cbcb15,27m17.621s,27m11.348s,0m0.005s
model,200,2000000,0.000001,10000,23,dollo-cdp-fast,cbcb15,0m3.904s,0m1.032s,0m0.018s
model,200,2000000,0.000001,10000,23,paup-dollo-fast-hsearch,cbcb15,2m36.673s,2m35.212s,0m0.015s
model,200,2000000,0.000001,10000,23,paup-dollo-hsearch,cbcb04,46m23.220s,46m12.609s,0m0.007s
model,200,2000000,0.000001,10000,24,dollo-cdp-fast,cbcb00,0m4.277s,0m1.367s,0m0.012s
model,200,2000000,0.000001,10000,24,paup-dollo-fast-hsearch,cbcb00,0m46.778s,0m45.833s,0m0.011s
model,200,2000000,0.000001,10000,24,paup-dollo-hsearch,cbcb19,37m11.369s,37m0.376s,0m0.010s
model,200,2000000,0.000001,10000,25,dollo-cdp-fast,cbcb00,0m3.813s,0m1.035s,0m0.005s
model,200,2000000,0.000001,10000,25,paup-dollo-fast-hsearch,cbcb00,2m2.807s,2m1.441s,0m0.008s
model,200,2000000,0.000001,10000,25,paup-dollo-hsearch,cbcb00,26m14.897s,26m11.204s,0m0.009s
model,200,2000000,0.000001,1000,02,dollo-cdp-fast,cbcb04,0m3.042s,0m0.150s,0m0.006s
model,200,2000000,0.000001,1000,02,paup-dollo-fast-hsearch,cbcb04,2m50.889s,2m49.413s,0m0.003s
model,200,2000000,0.000001,1000,02,paup-dollo-hsearch,cbcb18,2m52.324s,2m50.817s,0m0.003s
model,200,2000000,0.000001,1000,03,dollo-cdp-fast,cbcb04,0m2.648s,0m0.122s,0m0.004s
model,200,2000000,0.000001,1000,03,paup-dollo-fast-hsearch,cbcb04,3m24.578s,3m22.932s,0m0.006s
model,200,2000000,0.000001,1000,03,paup-dollo-hsearch,cbcb18,2m46.998s,2m45.525s,0m0.001s
model,200,2000000,0.000001,1000,04,dollo-cdp-fast,cbcb04,0m2.937s,0m0.126s,0m0.004s
model,200,2000000,0.000001,1000,04,paup-dollo-fast-hsearch,cbcb04,2m46.394s,2m44.828s,0m0.005s
model,200,2000000,0.000001,1000,04,paup-dollo-hsearch,cbcb18,2m59.424s,2m58.475s,0m0.005s
model,200,2000000,0.000001,1000,05,dollo-cdp-fast,cbcb04,0m2.734s,0m0.121s,0m0.002s
model,200,2000000,0.000001,1000,05,paup-dollo-fast-hsearch,cbcb04,2m42.033s,2m40.520s,0m0.003s
model,200,2000000,0.000001,1000,05,paup-dollo-hsearch,cbcb18,2m36.868s,2m35.287s,0m0.004s
model,200,2000000,0.000001,1000,06,dollo-cdp-fast,cbcb04,0m2.873s,0m0.126s,0m0.001s
model,200,2000000,0.000001,1000,06,paup-dollo-fast-hsearch,cbcb04,2m55.394s,2m53.887s,0m0.010s
model,200,2000000,0.000001,1000,06,paup-dollo-hsearch,cbcb18,2m54.844s,2m53.668s,0m0.006s
model,200,2000000,0.000001,1000,07,dollo-cdp-fast,cbcb04,0m2.890s,0m0.131s,0m0.002s
model,200,2000000,0.000001,1000,07,paup-dollo-fast-hsearch,cbcb04,3m12.302s,3m11.139s,0m0.009s
